ngram_decoded,count,p_ngram,pmi,entropy_reduction,internal_entropy,frequency_norm,pmi_norm,entropy_reduction_norm,internal_entropy_norm,composite_score
39 266 44 65,435149,0.0036591868813135573,14.129763204576568,0.0,0.0,0.6438940918364714,0.24808852196245307,0.0,0.0,0.2229956534497311
264,2140636,0.018000701297411985,0.0,0.0,0.0,0.8067548549956194,0.08508795267831301,0.0,0.0,0.2229607019184831
263 51 272 39 36 44 265 267,50507,0.0004247155613697925,33.16770589003925,0.0,0.0,0.4237461005649127,0.4677097180716799,0.0,0.0,0.22286395465914816
50 306 51 272 51 292,71982,0.0006052997710915399,30.007302098985996,0.0,0.0,0.45996461618967033,0.4312513847188194,0.0,0.0,0.22280400022712243
42 281 42 13 42,182018,0.0015305972845230738,21.741022541963943,0.0,0.0,0.5547970835819265,0.33589180549954245,0.0,0.0,0.22267222227036723
63 39,1509314,0.012691887120464233,2.8454156681096165,0.0,0.0,0.7710327826902506,0.11791259149474095,0.0,0.0,0.22223634354624788
266 44,1087576,0.009145473921878422,5.729169628463084,0.0,0.0,0.7375334627994582,0.1511794998220341,0.0,0.0,0.22217824065537306
263 51 13 50 63 39,273034,0.0022959547900892933,17.94387470733059,0.0,0.0,0.596248116668942,0.2920880099411848,0.0,0.0,0.22208403165253168
13 261,1582154,0.013304401850901117,2.3027902059300898,0.0,0.0,0.7758508179532109,0.11165287871946354,0.0,0.0,0.2218759241681686
268 263 51 272 39 266 44 265,48376,0.0004067958896157975,33.20652914680953,0.0,0.0,0.4193394007228639,0.4681575821203124,0.0,0.0,0.22187424571079406
274 18 63 50 69 274 18 63,3228,0.000027144392502062888,57.18806475893434,0.0,0.0,0.14260363004891535,0.7448079336150998,0.0,0.0,0.2218528909160038
71 22,1594716,0.013410036255675254,2.210895419955408,0.0,0.0,0.7766592546447839,0.11059278293362153,0.0,0.0,0.22181300939460136
272 39 266 44 265,217922,0.0018325155832820783,19.800540427962673,0.0,0.0,0.57320070091384,0.313506455887636,0.0,0.0,0.22167678920036898
266 44 265 51 272 39 36 44,44937,0.00037787718892973973,33.78902483673706,0.0,0.0,0.41180113966397114,0.4748772367733353,0.0,0.0,0.22166959410932663
51 13 71,1226742,0.010315726873223553,4.48146159308667,0.0,0.0,0.7498423502404807,0.136785973396844,0.0,0.0,0.22165708090933117
13 50 63 39 266 44 265 267,50479,0.00042448010815106333,32.69389749912498,0.0,0.0,0.42368941385137227,0.46224387718443744,0.0,0.0,0.22148332275895244
55 263 51 287 51 13,147256,0.0012382821134708094,23.09256670468554,0.0,0.0,0.5331323662502331,0.3514831827042872,0.0,0.0,0.22115388723863005
13 268 263 51 272 39 36,114987,0.0009669306879289669,25.24691415012067,0.0,0.0,0.5078468133682947,0.37633567704248105,0.0,0.0,0.22104562260269395
13 39 263 51 13,608043,0.005113060052705026,10.411162047454697,0.0,0.0,0.6780939783469246,0.20519083876878125,0.0,0.0,0.2208212042789265
44 265 51 272 39 36 44 265,44506,0.00037425289117001576,33.47283896865751,0.0,0.0,0.4108159526440948,0.4712297250811455,0.0,0.0,0.22051141943131009
44 265 51 272 39 36 44,81991,0.0006894658877436921,27.884516707934036,0.0,0.0,0.47327355325481946,0.4067629893933087,0.0,0.0,0.22000913566203203
39 12 42 281 42 13,166020,0.0013960694061934573,21.62535291454676,0.0,0.0,0.5453927161554645,0.33455744378060165,0.0,0.0,0.21998753998401654
12 42 281 42 13 42 13 261,49907,0.00041967013525416743,32.07988699106421,0.0,0.0,0.4225244512421406,0.4551606684348433,0.0,0.0,0.21942127991924598
51 13 50 63 39 266,206171,0.0017337009128075612,19.48256987120347,0.0,0.0,0.5675342737423366,0.30983835607471355,0.0,0.0,0.21934315745426253
263 51 13 50,603767,0.005077102982587671,9.943420734364143,0.0,0.0,0.6773725563603803,0.19979498752855823,0.0,0.0,0.21929188597223465
12 51 13,1182162,0.009940851712832611,3.929065587555159,0.0,0.0,0.7460583202871061,0.13041354789556192,0.0,0.0,0.219117967045667
12 55 263 51 287 51 13,95923,0.0008066206821485063,26.14507771368121,0.0,0.0,0.4893162666123778,0.3866968678176543,0.0,0.0,0.21900328360750804
33,1825467,0.015350431458352921,0.0,0.0,0.0,0.7904738734872009,0.08508795267831301,0.0,0.0,0.21889045654137848
51 13 39,1221057,0.010267921460778005,3.520382420356802,0.0,0.0,0.7493675183229805,0.12569898984206238,0.0,0.0,0.21876662704126074
264 12,1296639,0.010903493788563296,2.947626117633777,0.0,0.0,0.7555069760389208,0.11909168849856262,0.0,0.0,0.21864966613437087
272 39 266 44,365895,0.0030768269809610593,14.078370306634651,0.0,0.0,0.6261743067432752,0.24749565487045674,0.0,0.0,0.218417490403433
39 263 51 13 50,423027,0.0035572524556908786,12.645681354644227,0.0,0.0,0.6410059986061369,0.23096819355349013,0.0,0.0,0.21799354803990678
50 63 39 266 44 265 267 21,41152,0.0003460489591836716,33.20302880879194,0.0,0.0,0.40280652224111624,0.4681172023148412,0.0,0.0,0.21773093113898936
63 39 266,671938,0.005650355888801466,8.449992588756693,0.0,0.0,0.6883082848296274,0.1825668405034102,0.0,0.0,0.2177187813332594
272 39 36 44 265 51 272 39,50261,0.0004226469366623862,31.36947971098235,0.0,0.0,0.4232469888794147,0.4469654291091457,0.0,0.0,0.2175531044971401
284 50 306 51 272 51,62064,0.0005218988774002574,29.439133296170912,0.0,0.0,0.44480985677547225,0.4246970046511937,0.0,0.0,0.21737671535666647
13 71 21,1057029,0.008888602869288423,4.2969639308409695,0.0,0.0,0.7346211700400939,0.13465761331449658,0.0,0.0,0.2173196958386476
44 265 370 263 50 13 50 13,36027,0.0003029526111127074,34.11415939911145,0.0,0.0,0.3892102862742714,0.4786279803628535,0.0,0.0,0.21695956665928123
51 272 39 266 44 265,127924,0.0010757184840253695,22.874077792149304,0.0,0.0,0.5187456947229142,0.3489627004704346,0.0,0.0,0.21692709879833721
39 263 51 13 50 63,228358,0.0019202723615198503,17.686091423188877,0.0,0.0,0.5779824879882798,0.289114228890599,0.0,0.0,0.2167741792197197
13 39 263 51 13 50 63,169144,0.001422339258168812,20.321575500650606,0.0,0.0,0.5472983990891654,0.3195171025089203,0.0,0.0,0.21670387539952143
12 39 12 42 281 42 13,103931,0.0008739603027050489,24.620510645205492,0.0,0.0,0.4975127623029764,0.36910950301362805,0.0,0.0,0.21665556632915112
12 42 281 42 13,202609,0.0017037478997678002,18.697191346810104,0.0,0.0,0.5657527169345739,0.3007782504858108,0.0,0.0,0.21663274185509618
39 36,1147620,0.009650386531356074,3.21473739632188,0.0,0.0,0.7430268841297226,0.12217307704400358,0.0,0.0,0.21629999029343155
268 263 51 272 39 266 44,75135,0.0006318134853291496,27.371934801484265,0.0,0.0,0.4643470162939229,0.40084985827098385,0.0,0.0,0.2162992186412267
263 51 13 50 63 39 36 44,66876,0.0005623631948475706,28.33861283732319,0.0,0.0,0.45244336370383115,0.4120014301603969,0.0,0.0,0.21611119846605703
63 39 36 44 65 21,132695,0.0011158380306881149,22.140974019825006,0.0,0.0,0.5224888364474873,0.3405056350190825,0.0,0.0,0.21574861786664246
36 44 265 51 272 39 36 44,37054,0.00031158869881395236,33.43311261586302,0.0,0.0,0.3920835729602125,0.47077144294100404,0.0,0.0,0.21571375397530412
272 39 266 44 265 51 272 39,46854,0.0003939973253691619,31.34585025203413,0.0,0.0,0.4160715496400214,0.44669284030460094,0.0,0.0,0.2156910974861556
71 12,1366156,0.011488065267363142,1.397049039893364,0.0,0.0,0.7608456867920285,0.10120427292540124,0.0,0.0,0.21551248992935743
50 69 274 18 63 50 69,5698,0.0000479147300113861,49.94966318268192,0.0,0.0,0.20069287820539583,0.6613059272082119,0.0,0.0,0.21549970135340193
44 265 51 272 39 36 44 65,37339,0.00031398527621887424,33.25636007340754,0.0,0.0,0.3928668210044638,0.4687324303527867,0.0,0.0,0.21539981283931264
12 42 281 42 13 42 13 71,49263,0.00041425471122339655,30.764816593645747,0.0,0.0,0.42119676313174154,0.4399900516081933,0.0,0.0,0.21529670368498371
44 65,882291,0.0074192234216349335,5.161935641374466,0.0,0.0,0.7161496889432547,0.14463590376355168,0.0,0.0,0.2151963981767016
39 266,1087576,0.009145473921878422,3.2148462990901363,0.0,0.0,0.7375334627994582,0.12217433334341676,0.0,0.0,0.21492694903571874
263 51 272 39 266 44 265,74544,0.000626843740605259,26.923090486669427,0.0,0.0,0.46353975659452706,0.3956720022959402,0.0,0.0,0.21480293972261683
63 39 36,610789,0.005136151286227537,8.234700849524277,0.0,0.0,0.6785545973242963,0.18008324077502338,0.0,0.0,0.21465945952482993
39 266 44 265 51 272 39 36,44937,0.00037787718892973973,31.274701507364117,0.0,0.0,0.41180113966397114,0.445872070294718,0.0,0.0,0.21441830248967228
36 44 65,443750,0.0037315130646810427,10.864860366098808,0.0,0.0,0.6458949128908297,0.21042469040178624,0.0,0.0,0.21407990082315398
266 44 65,435149,0.0036591868813135573,10.914260425774822,0.0,0.0,0.6438940918364714,0.21099456816500683,0.0,0.0,0.21372216500036956
12 39 263 51 13,451454,0.003796296336005669,10.583927023891754,0.0,0.0,0.6476544133675469,0.20718385090238023,0.0,0.0,0.2137095660674818
263 51 13 71,583994,0.004910830964947247,8.238790691374563,0.0,0.0,0.6739687249936024,0.18013042108089453,0.0,0.0,0.21352478651862422
263 51 287 51 13,261538,0.002199284425713917,15.329736172444704,0.0,0.0,0.5918507577258726,0.26193137792940463,0.0,0.0,0.21344553391381932
13 39 263 51,634419,0.0053348569847479045,7.403895265280104,0.0,0.0,0.6824348353456952,0.17049908984230427,0.0,0.0,0.21323348129699987
680 625 680 625 680 625 39 65,1012,8.509952048354287e-6,64.45620074342177,0.0,0.0,0.024030097860288358,0.828652955357734,0.0,0.0,0.21317076330450557
55 263 51 287 51,151513,0.0012740794117611692,20.065152462412467,0.0,0.0,0.5360456441635614,0.31655901321858826,0.0,0.0,0.2131511643455374
51 272 39 266 44,210483,0.0017699607084918534,17.122706579366387,0.0,0.0,0.5696502125765287,0.28261503644557784,0.0,0.0,0.21306631225552664
263 51 13 50 63,273072,0.0022962743337432826,14.72857270424507,0.0,0.0,0.5962623429392483,0.25499637228701494,0.0,0.0,0.2128146788065658
22 13,1307238,0.010992621240895813,0.8227664980856767,0.0,0.0,0.7563391827855824,0.09457936492876358,0.0,0.0,0.2127296369285865
12 51,1280094,0.010764366163424934,0.9753581821838233,0.0,0.0,0.7541942088074634,0.09633965850310794,0.0,0.0,0.21263346682764284
51 13 50 63 39 36 44 265,50528,0.00042489215128383936,29.575859818434957,0.0,0.0,0.42378859498062993,0.4262742781442174,0.0,0.0,0.21251571828121185
263 51 272 39 36,226769,0.0019069103913569698,16.250897998994088,0.0,0.0,0.5772686864682354,0.2725578760494676,0.0,0.0,0.21245664062942574
264 12 55 263 51 287 51 13,43831,0.0003685767867899375,30.810955603518515,0.0,0.0,0.40925369022255703,0.4405223099883643,0.0,0.0,0.21244400005273034
13 268 263 51 272 39,163865,0.0013779479173948374,19.06351895316703,0.0,0.0,0.5440571195980056,0.3050041959256703,0.0,0.0,0.21226532888091898
71 63 290 65 71 22 269 304,24292,0.00020427248533460708,35.94329571096363,0.0,0.0,0.34892145903310917,0.4997288477881213,0.0,0.0,0.21216257670530764
269,1386880,0.011662334285396833,0.0,0.0,0.0,0.7623847423714234,0.08508795267831301,0.0,0.0,0.2118681737624341
13 268 263 51 272 39 266 44,47862,0.000402473641243412,29.789859780797567,0.0,0.0,0.41824744490489524,0.42874297596928723,0.0,0.0,0.21174760521854563
50 306 51 272 51 292 261,29019,0.0002440220340822066,34.16287705376495,0.0,0.0,0.3670973299428533,0.47918998592004053,0.0,0.0,0.21157182896572346
276 284 50 306 51 272 51 292,8988,0.00007558048321206357,44.516421624547974,0.0,0.0,0.2472841991677613,0.5986281983452659,0.0,0.0,0.2114780993782568
44 265 268 263 51 272 39 36,34338,0.00028874973659722287,32.63440597710358,0.0,0.0,0.3843018767099804,0.4615575845823132,0.0,0.0,0.2114648653230734
265 268 263 51 272 39 36 44,34338,0.00028874973659722287,32.63440597710358,0.0,0.0,0.3843018767099804,0.4615575845823132,0.0,0.0,0.2114648653230734
63 39 36 44 265 268 263 51,36972,0.00031089915724481695,31.965583023027026,0.0,0.0,0.3918571011485889,0.4538420609258751,0.0,0.0,0.211424790518616
39 12 42 281 42,166179,0.001397406444114098,18.558204537489015,0.0,0.0,0.5454905712055895,0.2991749023819313,0.0,0.0,0.2111663683968802
51 272 39 36 44 265 267,54378,0.00045726696885910027,28.44611011963441,0.0,0.0,0.43129513664896796,0.413241515925426,0.0,0.0,0.2111341631435985
12 55 263 51 287 51,99100,0.000833336213430741,23.123556583345152,0.0,0.0,0.49264710998102085,0.35184068111317257,0.0,0.0,0.21112194777354837
264 284 50 306 51 272 51,28601,0.00024050705388832113,34.11724528071366,0.0,0.0,0.36561414586871693,0.478663579010235,0.0,0.0,0.21106943121973798
265,1341693,0.011282354835585583,0.0,0.0,0.0,0.7589986247008913,0.08508795267831301,0.0,0.0,0.21102164434480108
24,1335881,0.011233481474612228,0.0,0.0,0.0,0.7585548431817503,0.08508795267831301,0.0,0.0,0.21091069896501582
39 13 39,993823,0.008357100864181427,2.596753229076417,0.0,0.0,0.7283181896994595,0.11504402826865193,0.0,0.0,0.21084055449202785
51 272 39 36,342974,0.002884083294300656,12.019638269914415,0.0,0.0,0.6195612323551514,0.22374617732222687,0.0,0.0,0.21082685241934457
13 39 263 51 13 50,246704,0.0020745446740486127,14.936242122542108,0.0,0.0,0.5858818413109088,0.25739204112556696,0.0,0.0,0.21081847060911896
263 51 272 39 266 44,121681,0.0010232208252922907,21.160242287052096,0.0,0.0,0.5136310550006971,0.3291919400588423,0.0,0.0,0.21070574876488485
21 264,969419,0.008151886565971902,2.7295342675753242,0.0,0.0,0.7257766672104996,0.11657578676680219,0.0,0.0,0.21058811349432544
272 39 36,491488,0.004132943984527225,8.696632991583924,0.0,0.0,0.6563398081186254,0.18541207757407016,0.0,0.0,0.2104379714231739
272 39,939429,0.00789969935062591,2.9368287552228747,0.0,0.0,0.7225642994202272,0.1189671304154396,0.0,0.0,0.2103828574589167
65,1307868,0.01099791893831722,0.0,0.0,0.0,0.7563884361234574,0.08508795267831301,0.0,0.0,0.2103690972004426
266 44 265 370 263 50 13 50,19988,0.00016807996199852323,36.967755464180605,0.0,0.0,0.3289861765351614,0.51154698801916,0.0,0.0,0.21013329113858034
625 680 625 680 625 680,2336,0.000019643525676833614,55.94090331719844,0.0,0.0,0.10954195217174117,0.7304207126794838,0.0,0.0,0.20999066621280627
12 39 13 39,675323,0.005678820501137117,5.7102307343222,0.0,0.0,0.6888219643551344,0.1509610212472781,0.0,0.0,0.20994574640060312
13 50 63 39 266 44 265 262,38652,0.00032502635036856713,31.043840470667146,0.0,0.0,0.39639971167140015,0.44320886356844075,0.0,0.0,0.20990214380996022
39 36 44 65 21,193635,0.0016282851431651012,16.756337272505373,0.0,0.0,0.561121639508741,0.27838860994982173,0.0,0.0,0.2098775623646407
50 63 39 266 44 265 370 263,19192,0.00016138636335179395,37.15948993789274,0.0,0.0,0.32483192482910733,0.51375883176445,0.0,0.0,0.20964768914838933
33 39,976628,0.008212507360751138,2.313118236066821,0.0,0.0,0.7265340372032315,0.111772022598062,0.0,0.0,0.20957651495032337
63 39 266 44 265 370 263 50,19110,0.00016069682178265855,37.15331265346412,0.0,0.0,0.32439422389747546,0.5136875707769929,0.0,0.0,0.20952044866861708
36 44 265 51 272 39 266 44,29831,0.0002508501774253525,33.197933364273375,0.0,0.0,0.3699184497592516,0.468058421403565,0.0,0.0,0.20949421779070415
272 39 266 44 65,144096,0.0012117095359285173,19.240596524939757,0.0,0.0,0.5309148310808495,0.30704695804337223,0.0,0.0,0.20949044728105543
263 51 272 39 36 44 265 262,35866,0.00030159875510501474,31.40892262990928,0.0,0.0,0.3887524350260165,0.4474204415637943,0.0,0.0,0.2090432191474527
63 39 266 44 65 21,104894,0.0008820582116206272,21.87942986498581,0.0,0.0,0.49845558772178067,0.33748846866501936,0.0,0.0,0.2089860140967
42 281 42 13 42 13 261,50091,0.0004212173992629591,28.41430747858152,0.0,0.0,0.422900644845022,0.4128746415113749,0.0,0.0,0.20894382158909922
51 272 39 36 44 265 267 21,34581,0.000290793134174051,31.66544811816326,0.0,0.0,0.3850227410015636,0.45037971271476074,0.0,0.0,0.20885061342908107
272 39 36 44 65,141707,0.0011916203309448035,19.138839564544483,0.0,0.0,0.529205823894822,0.30587309247797617,0.0,0.0,0.20876972909319952
39 36 44 265 51 272 39,71616,0.0006022220611610086,25.17500976352525,0.0,0.0,0.4594435198270738,0.37550618996761737,0.0,0.0,0.2087374274486728
13 50 63 39 266,209339,0.0017603407626980616,15.662507307794154,0.0,0.0,0.5690930957017718,0.265770216819905,0.0,0.0,0.2087158281304192
36 44 265 268 263 51 272 39,31212,0.00026246306653481623,32.4967007694976,0.0,0.0,0.374544563710036,0.4599690210014391,0.0,0.0,0.20862839617786877
39 36 44 265 268 263 51 272,31212,0.00026246306653481623,32.4967007694976,0.0,0.0,0.374544563710036,0.4599690210014391,0.0,0.0,0.20862839617786877
51 13 50 63 39,276362,0.0023239400869439603,13.13321783919874,0.0,0.0,0.5974865925225694,0.23659240136069773,0.0,0.0,0.20851974847081678
51 13 50,671098,0.0056432922922395904,5.267816776647524,0.0,0.0,0.6881804126418375,0.1458573456997031,0.0,0.0,0.20850943958538515
44 265 275 272 39 266 44 265,18559,0.00015606343879980952,37.05503308461211,0.0,0.0,0.32140345475111526,0.5125538203071557,0.0,0.0,0.20848931876456772
39 36 44 265 51 272 39 36,37054,0.00031158869881395236,30.918789286490068,0.0,0.0,0.3920835729602125,0.4417662764623867,0.0,0.0,0.2084624623556498
261 284 50 306 51 272 51 292,10270,0.00008636087701244915,42.265385675196086,0.0,0.0,0.26091445523370294,0.5726603080196462,0.0,0.0,0.20839369081333728
272 39 36 44 265 51 272,50261,0.0004226469366623862,28.153976932180605,0.0,0.0,0.4232469888794147,0.40987147531169954,0.0,0.0,0.20827961604777856
44 265 370 263 50 13 50,36151,0.0003039953325099366,31.050587024152236,0.0,0.0,0.3895615244198542,0.4432866916284623,0.0,0.0,0.20821205401207912
51 272 39,598673,0.005034267314866015,6.128875089279313,0.0,0.0,0.6765064274584537,0.1557904912955446,0.0,0.0,0.20807422968849956
21 264 12,620752,0.005219930586877491,5.7573196559187485,0.0,0.0,0.6802085959223625,0.15150423778361233,0.0,0.0,0.2079282084264937
12 42 281 42,203406,0.0017104499074580557,15.634325914027185,0.0,0.0,0.5661540465487865,0.265445117017401,0.0,0.0,0.20789979089154687
12 39 12 42 281 42,103937,0.0008740107569662051,21.552064522586086,0.0,0.0,0.4975186636074188,0.3337119908569716,0.0,0.0,0.2078076636160976
263 51 272 39,369869,0.0031102445199335496,10.26225678050835,0.0,0.0,0.6272785835698697,0.2034730716038085,0.0,0.0,0.20768791379341955
13 39 12,855121,0.007190749709032379,2.835278838614658,0.0,0.0,0.7129522177894521,0.11779565330161684,0.0,0.0,0.20768696777276724
39 266 44 265 51 272 39,68371,0.0005749347149190029,25.18575004688059,0.0,0.0,0.45470340122089026,0.37563008958828664,0.0,0.0,0.2075833727022942
36 44 265 275 272 39 266 44,17578,0.00014781416710076253,37.20132923984863,0.0,0.0,0.31585198425323,0.5142414888294357,0.0,0.0,0.20752336827066642
39 266 44 65 21,177039,0.0014887286568069117,16.704702431239408,0.0,0.0,0.5519618360923645,0.27779295180612956,0.0,0.0,0.20743869697462353
13 50,936218,0.007872697911863789,1.9060755644799978,0.0,0.0,0.7222142945962396,0.10707638925792934,0.0,0.0,0.20732267096354223
13 261 21,662391,0.0055700747502583445,4.919036649864465,0.0,0.0,0.6868454482367431,0.14183382751348048,0.0,0.0,0.2071698189375559
36,1148229,0.009655507638863435,0.0,0.0,0.0,0.7430811164754019,0.08508795267831301,0.0,0.0,0.20704226728842873
18 63 50 69 274 18 63,5713,0.000048040865664276726,46.97933138877826,0.0,0.0,0.2009616305185236,0.6270402593156136,0.0,0.0,0.20700047245853428
272,1139602,0.009582962820364272,0.0,0.0,0.0,0.7423101733801518,0.08508795267831301,0.0,0.0,0.20684953151461621
63 290 65,290880,0.002446022580855035,11.993796392059425,0.0,0.0,0.6027203991783878,0.22344806611252377,0.0,0.0,0.2065421163227279
272 39 266 44 265 268 263 51,28806,0.0002422309078111597,32.458607004537726,0.0,0.0,0.36634423395606974,0.45952957235076214,0.0,0.0,0.20646845157670796
272 39 266 44 265 51 272,46855,0.0003940057344126879,28.130378264192505,0.0,0.0,0.4160737313805719,0.40959924171084466,0.0,0.0,0.20641824327285413
39 36 44 265 268 263 51,55505,0.00046674396091294935,26.621905189203257,0.0,0.0,0.4333921106409916,0.39219753678394226,0.0,0.0,0.20639741185623345
21 264 12 55 263 51 287 51,33034,0.00027778434383926435,31.206807774063204,0.0,0.0,0.3803442320357999,0.4450888500086703,0.0,0.0,0.20635827051111755
281 42 13 42 13,151772,0.001276257354034414,17.678039407884317,0.0,0.0,0.5362202397838897,0.2890213410580482,0.0,0.0,0.20631039521048447
284 50 306 51 272,62064,0.0005218988774002574,25.597071038630027,0.0,0.0,0.44480985677547225,0.3803750775150454,0.0,0.0,0.2062962335726294
13 71 22,701865,0.005902013334405319,4.095390775448637,0.0,0.0,0.6927627117864723,0.13233227080127538,0.0,0.0,0.20627374564693693
42 281 42 13,203263,0.0017092474142338316,15.030951968600826,0.0,0.0,0.5660821547426363,0.2584846113690219,0.0,0.0,0.20614169152791456
12 39 263 51,469193,0.003945464359114124,7.571000110957849,0.0,0.0,0.6515942131485161,0.17242680685930203,0.0,0.0,0.20600525500195452
306 51 272 51 292,71982,0.0006052997710915399,24.180829778471185,0.0,0.0,0.45996461618967033,0.36403735632982354,0.0,0.0,0.20600049312987345
71 284 50 306 51 272 51 292,10728,0.00009021221894737628,41.03199793469266,0.0,0.0,0.2653745166503045,0.5584319801319558,0.0,0.0,0.20595162419556506
71 23,854519,0.007185687464829701,2.1750489436490663,0.0,0.0,0.7128802271144064,0.11017925894456616,0.0,0.0,0.20576487151474313
266,1088071,0.009149636398423812,0.0,0.0,0.0,0.7375799786730091,0.08508795267831301,0.0,0.0,0.20566698283783053
263 51 287 51,271064,0.0022793889743429907,12.312819709012356,0.0,0.0,0.5955078718073017,0.22712831053879973,0.0,0.0,0.20565904558652537
680 625 680 625 680 625 39,1474,0.000012394930157385594,58.49210234621523,0.0,0.0,0.06247169443511922,0.7598512762399681,0.0,0.0,0.20558074266877183
51 272 39 36 44 265 51 272,31511,0.00026497737054910275,31.32245535308827,0.0,0.0,0.3755191764023479,0.4464229573779511,0.0,0.0,0.20548553344507475
51 272,742604,0.006244589358612735,3.224197190168628,0.0,0.0,0.6985303994784055,0.12228220497205203,0.0,0.0,0.20520315111261436
266 44 265 51 272 39 36,44937,0.00037787718892973973,28.05919872856237,0.0,0.0,0.41180113966397114,0.4087781164972718,0.0,0.0,0.20514481404031074
51 272 39 266 44 265 268 263,27447,0.00023080301765926892,32.38888613173217,0.0,0.0,0.36140405492856575,0.4587252742324036,0.0,0.0,0.20503233229024234
12 55 263 51 287 51 13 50,33895,0.00028502453031518634,30.470745725116583,0.0,0.0,0.38297448295773046,0.43659765795756156,0.0,0.0,0.20489303522882302
13 50 63 39 266 44 265 370,19358,0.0001627822645771169,35.41230867970896,0.0,0.0,0.32571230610435925,0.49360339563978145,0.0,0.0,0.20482892543603518
42 281 42 13 42 13 71,49369,0.00041514606983715697,27.097028786697532,0.0,0.0,0.4214164846543668,0.39767854985901,0.0,0.0,0.2047737586283442
274 18 63 50 69 274 18,3228,0.000027144392502062888,51.258202275186946,0.0,0.0,0.14260363004891535,0.6764011990765888,0.0,0.0,0.20475120728137602
272 39 36 44 265 370 263 50,15199,0.00012780905255230913,37.52077361279029,0.0,0.0,0.30098667242004024,0.5179265905463024,0.0,0.0,0.20472831574158568
264 12 55 263 51 287 51,45391,0.0003816948946905627,27.79288087380422,0.0,0.0,0.4128287335758944,0.4057058808690024,0.0,0.0,0.2046336536112242
44 265 51 272 39 266 44,48456,0.0004074686130978808,27.203364166298954,0.0,0.0,0.41950831081189466,0.398905231945548,0.0,0.0,0.20460338568936065
44 265 268 263 51 272 39,51919,0.0004365891308285635,26.53643038684957,0.0,0.0,0.4265647197564924,0.3912115017569301,0.0,0.0,0.20444405537835564
44 265 51 272 39 266 44 265,25675,0.00021590219253112287,32.756841099879374,0.0,0.0,0.3545816912771139,0.4629699928742203,0.0,0.0,0.20438792103783354
63 39 36 44 265 39,96450,0.0008110522480867303,20.98699677326486,0.0,0.0,0.4898763490965929,0.3271933844592625,0.0,0.0,0.20426743338896386
263 51 272 39 266 44 265 268,26673,0.00022429441797011256,32.34761776137641,0.0,0.0,0.35847992145853097,0.45824920341904146,0.0,0.0,0.2041822812193931
265 51 272 39 36 44 265,44506,0.00037425289117001576,27.743012860482818,0.0,0.0,0.4108159526440948,0.4051306048050819,0.0,0.0,0.20398663936229416
42,1017131,0.008553098850686409,0.0,0.0,0.0,0.7306879626008634,0.08508795267831301,0.0,0.0,0.20394397881979412
261 12,809916,0.006810618896437659,1.9391037006766096,0.0,0.0,0.7074001631455119,0.10745740095108341,0.0,0.0,0.20371439102414884
63 39 36 44 265 275 272 39,21375,0.0001797433053691432,34.12695201016293,0.0,0.0,0.33584440098267415,0.47877555558076984,0.0,0.0,0.203654989140861
36 44 265 370 263 50 13 50,16163,0.0001359153705114134,36.58367864295192,0.0,0.0,0.3072729640170129,0.5071162881126788,0.0,0.0,0.20359731303242293
51 63 39 36 44 265 275 272,20069,0.0001687610945241326,34.662555800652214,0.0,0.0,0.3293995966444199,0.4849542665397914,0.0,0.0,0.20358846579605283
268 263 51 272 39 266 44 65,25986,0.00021851740506772187,32.34680989901387,0.0,0.0,0.35581249055839004,0.45823988394049886,0.0,0.0,0.20351309362472222
51 272 39 266 44 65,81155,0.0006824359273559212,22.254380382360285,0.0,0.0,0.47222589882062493,0.3418138877750598,0.0,0.0,0.2035099466489212
265 51 272 39 36 44,81991,0.0006894658877436921,22.15469059975934,0.0,0.0,0.47327355325481946,0.34066386911724517,0.0,0.0,0.20348435559301614
44 265 51 272 39 36,81991,0.0006894658877436921,22.15469059975934,0.0,0.0,0.47327355325481946,0.34066386911724517,0.0,0.0,0.20348435559301614
13 39 263,662915,0.005574481089065991,3.625220926842326,0.0,0.0,0.6869262832571924,0.12690840404049034,0.0,0.0,0.20345867182442068
42 13,741189,0.006232690562023385,2.6119372823497056,0.0,0.0,0.6983354295372337,0.11521919109988642,0.0,0.0,0.20338865515928004
265 51 272 39 36 44 265 51,30027,0.0002524983499564567,31.017335616694375,0.0,0.0,0.3705879023531191,0.4429031042840279,0.0,0.0,0.20337275165928675
44 265 267 21 71 63 290 65,18781,0.0001579302464625908,35.16645627854726,0.0,0.0,0.3226189917568451,0.4907672489351962,0.0,0.0,0.20334656017301034
55 263 51 287 51 13 71,53801,0.00045241495074457416,25.809825816380222,0.0,0.0,0.4302046474305134,0.3828294109238296,0.0,0.0,0.20325851458858574
13 268 263 51 272,163866,0.0013779563264383634,15.848024978506734,0.0,0.0,0.5440577434289074,0.26791034369256367,0.0,0.0,0.2029920217803678
281 42 13 42,182472,0.0015344149902838968,14.875279445572284,0.0,0.0,0.5550517401411296,0.2566887773194228,0.0,0.0,0.20293512936513808
283 71,614960,0.005171225406774657,4.0829831536230285,0.0,0.0,0.6792503016849979,0.13218913680874098,0.0,0.0,0.20285985962343472
51 13 50 63 39 36 44,68325,0.000574547898916805,23.541402323332523,0.0,0.0,0.45463460153606894,0.3566609383605717,0.0,0.0,0.20282388497416015
